date_local,site_num,co_mean,hap_mean,lead_mean,o2_mean,o3_mean,t_mean
2019-03-22,1103,0.383333,0.04,0.004,15.333333,0.025706,56.445833
2018-09-11,1103,0.3,0.001,0.00851,13.691666999999999,0.036765,72.100000000000009
2018-07-25,1103,0.31329199999999996,1.44,0.007,14.716667,0.035647,79.720833
2018-07-07,8001,0.43333299999999997,0.003,0.006,19.029166999999998,0.050824,95.2125
2018-06-07,8001,0.266667,0.0039099999999999994,0.004,8.452380999999999,0.032545,68.454167
2019-05-21,8001,0.16552599999999998,0.0,0.001,6.9458329999999995,0.033764999999999996,57.737500000000004
2019-10-30,8001,0.141667,0.3,0.01,3.5375,0.036059,60.462500000000006
2019-04-27,0011,0.2,0.0,0.00635,6.3434779999999993,0.037294,73.825
2019-01-15,1103,0.316667,0.07,0.00065,15.3625,0.025765,54.204167
2019-01-15,8001,0.345833,0.005,0.001,16.9,0.026764999999999997,52.133333
2019-06-02,8001,0.2,0.2,0.003,4.8875,0.039175999999999996,62.525000000000006
2019-07-14,8001,0.225,0.0,0.004,6.608333,0.051647,79.2625
2019-11-23,1103,0.5875,0.0,0.007,27.670833,0.015059,62.979167
2018-10-05,1103,0.28750000000000003,0.0,0.005,15.304167,0.018118,68.891667
2018-07-25,0011,0.172958,0.0,0.0022199999999999998,5.386957,0.050294,89.879167
2018-12-16,1103,0.9375,0.0,0.007,23.670833,0.012,57.979167
2018-06-25,1103,0.1,0.012,0.005,9.495833,0.033059,69.275
2019-05-09,8001,0.163083,0.02,0.00231,5.856522,0.032646999999999995,60.154166999999994
2019-03-10,8001,0.225,0.001,0.002,8.545833,0.028471,50.7625
2018-10-17,8001,0.675,0.2,0.0047399999999999994,25.008333,0.019587999999999998,67.166667
2018-08-18,1002,0.294217,0.0332,0.00694,11.573913,0.044765,81.391667
2019-05-09,8001,0.19583299999999998,0.014,0.00231,5.856522,0.032646999999999995,60.154166999999994
2018-09-23,8001,0.395833,0.1,0.010100000000000001,10.6625,0.043000000000000003,74.37083299999999
2019-04-15,0008,0.191667,0.002,0.00145,3.143478,0.044471,55.0375
2018-05-26,1103,0.2,0.0,0.004,8.775,0.027705999999999998,63.15
2018-07-25,1103,0.31329199999999996,4.9,0.007,14.716667,0.035647,79.720833
2018-09-23,1022,0.25,0.005,0.0031000000000000003,4.0,0.044500000000000005,70.333333
2018-10-05,0005,0.270833,1.4000000000000001,0.00375,10.454545,0.023941,63.434782999999996
2019-09-06,1103,0.45,0.002,0.010700000000000001,19.095833,0.027059,79.6875
2018-12-04,0011,0.354375,0.0,0.00265,17.013043,0.011176,51.7
2019-09-06,8001,0.25,0.0,0.00912,11.950000000000001,0.038,83.162500000000009
2019-05-27,1103,0.245833,0.002,0.002,7.5708329999999995,0.025824,58.429167
2018-07-19,8001,0.179167,0.005,0.005,6.9791669999999995,0.039588,79.866666999999993
2019-10-12,8001,0.30416699999999997,0.001,0.0090000000000000011,19.9375,0.033764999999999996,69.770833
2018-12-04,1103,0.523077,0.013000000000000001,0.008,30.585714,0.008768999999999999,59.712500000000006
2018-03-03,0005,0.291667,0.152,0.00065,12.563635999999999,0.022175999999999998,46.416667
2019-01-09,1103,0.72500000000000009,0.152,0.007,26.425,0.010882,57.641667
2019-04-05,1002,0.225,1.3,0.0049,12.447826,0.017235,56.816666999999995
2019-12-05,8001,0.42083299999999996,0.16,0.002,18.4375,0.014176,57.533333
2018-02-19,1103,0.2,0.8,0.0094,4.216667,0.037353,52.141667
2018-05-14,1103,0.28750000000000003,0.6,0.00562,11.575000000000001,0.030823999999999997,61.7875
2019-07-14,8001,0.2,0.66,0.004,6.608333,0.051647,79.2625
2019-04-27,8001,0.207167,0.0022099999999999997,0.00484,6.858333,0.042470999999999995,62.129166999999995
2018-02-01,1103,0.995833,0.011000000000000001,0.02,51.300000000000004,0.0071179999999999993,66.8625
2018-10-29,1002,0.191667,1.3,0.015700000000000002,9.356522,0.025765,62.65
2019-08-01,8001,0.258333,0.00065,0.00575,9.445833,0.051176,79.133333
2018-10-05,1022,0.21109499999999998,0.8,0.00217,5.526316,0.027285999999999998,68.583333
2019-03-28,0006,0.179167,0.002,0.001,4.25,0.027940999999999997,52.0
2019-07-08,8001,0.2,0.07,0.003,5.1666669999999995,0.042529,68.916667
2019-09-30,8001,0.283333,0.2,0.004,12.25,0.028940999999999998,61.879166999999995
2018-06-01,1103,0.291667,0.0,0.005,15.591667,0.027528999999999998,65.941667
2018-02-07,0005,0.644455,0.005,0.00662,27.231818,0.011529,60.916667
2018-05-26,8001,0.2,0.0,0.002,3.9375,0.034294,61.375
2018-05-02,8001,0.3,0.002,0.001,8.6291669999999989,0.032824,54.904167
2018-03-27,8001,0.181833,0.003,0.00181,12.594118,0.025332999999999998,62.416667
2019-11-17,1002,0.445833,3.0,0.00713,24.847825999999998,0.017941,58.15
2018-03-03,0005,0.291667,0.00095999999999999992,0.00065,12.563635999999999,0.022175999999999998,46.416667
2018-12-04,1103,0.561429,0.003,0.008,30.585714,0.008768999999999999,59.712500000000006
2018-08-30,0002,0.41250000000000003,0.0,0.00994,21.679167,0.038471,77.05833299999999
2018-12-04,1002,0.41666699999999995,0.0222,0.00497,14.03913,0.0030589999999999997,49.383333
2019-02-02,8001,0.208333,0.00065,0.00065,10.604167,0.026293999999999998,53.345833
2018-09-23,0005,0.301409,0.003,0.00345,10.436364,0.021941,65.375
2018-07-01,1103,0.127667,0.70000000000000007,0.00328,6.2,0.034412,70.0125
2019-01-21,1002,0.2,0.0,0.00244,10.352174,0.023587999999999998,50.925000000000004
2018-01-26,8001,0.3315,0.00327,0.004,18.333333,0.021824,54.316666999999995
2019-09-24,8001,0.279167,0.0,0.007,16.5125,0.032528999999999995,78.904167
2019-05-09,1103,0.204167,0.1,0.004,14.075000000000001,0.023412,61.933333
2018-11-10,0005,1.2750000000000001,0.152,0.060200000000000004,40.254545,0.011412,50.916667
2018-11-04,1103,0.775,0.23,0.0090000000000000011,30.104167,0.033646999999999996,70.079167
2019-11-11,1103,0.41666699999999995,0.9,0.007,17.583333,0.026000000000000002,63.9
2018-08-06,8001,0.345833,0.152,0.00926,16.466666999999998,0.058941,86.545833
2018-05-26,0005,0.2,0.10400000000000001,0.0016799999999999999,4.05,0.025117999999999998,60.521739
2019-09-30,1022,0.2,0.00244,0.00329,3.6,0.041166999999999995,63.041667
2019-11-11,8001,0.566292,0.002,0.006,21.483333,0.026118,62.341666999999994
2019-03-22,1103,0.37083299999999997,0.00208,0.004,15.333333,0.025706,56.445833
2019-08-13,0005,0.293091,0.00219,0.00228,11.290909,0.028117999999999997,74.833333
2019-04-27,0005,0.20600000000000002,0.00087,0.0038,5.790909,0.034706,60.791667
2018-11-22,8001,0.2625,0.1,0.0030399999999999997,8.529167,0.020706,58.766667
2019-06-14,8001,0.147792,0.06,0.00422,4.591667,0.040471,67.162500000000009
2019-02-02,1103,0.23750000000000002,0.84,0.001,10.229167,0.024118,54.2
2018-09-05,1103,0.23750000000000002,0.0,0.005,7.5625,0.033941,69.179166999999993
2019-09-06,8001,0.291667,0.010100000000000001,0.00912,11.950000000000001,0.038,83.162500000000009
2019-03-10,1103,0.345833,0.3,0.003,12.441666999999999,0.026000000000000002,53.216667
2019-07-08,0005,0.161111,0.1,0.00295,3.5,0.024647,65.5
2018-03-03,1002,0.2,0.0041,0.00065,13.156521999999999,0.023646999999999998,44.7
2018-06-01,8001,0.25479199999999996,2.2800000000000002,0.005,11.441666999999999,0.042588,68.279167
2019-05-03,8001,0.270833,-0.007,0.005,12.137500000000001,0.046588,65.408333
2018-09-11,1022,0.20938099999999998,0.008,0.00612,4.7142859999999995,0.041214,69.541667
2019-01-21,1103,0.188625,0.152,0.0028499999999999997,4.779167,0.034235,57.245833
2018-06-01,1103,0.291667,0.0,0.005,15.591667,0.027528999999999998,65.941667
2018-12-28,0011,0.69766699999999993,0.152,0.00428,19.117390999999998,0.0055629999999999994,42.020832999999996
2018-05-26,8001,0.21250000000000002,0.0,0.002,3.9375,0.034294,61.375
2018-02-01,1103,1.0875000000000001,0.0,0.02,51.300000000000004,0.0071179999999999993,66.8625
2018-01-14,8001,0.375,0.0,0.0038299999999999996,21.370832999999998,0.015352999999999999,67.091667
2018-10-29,8001,0.5875,0.003,0.01,25.8125,0.033941,67.720833
2019-09-12,1103,0.51250000000000007,-0.001,0.007,20.879167,0.023235,73.7
2018-12-28,1103,0.37083299999999997,0.2,0.005,16.666667,0.016824,54.895832999999996
2018-04-26,1022,0.224048,0.00092999999999999995,0.00316,3.047619,0.046856999999999996,62.625
2019-02-02,0008,0.15,0.00426,0.00065,2.917391,0.038235,51.325
2018-07-13,1103,0.21112499999999998,0.03,0.005,7.3875,0.027353,74.908333
2019-09-06,8001,0.2605,0.053500000000000006,0.006,11.950000000000001,0.038,83.162500000000009
2018-07-31,1022,0.233571,0.0,0.0038399999999999997,4.333333,0.033643,79.708333
2019-04-27,8001,0.2,0.002,0.004,6.858333,0.042470999999999995,62.129166999999995
2018-10-05,8001,0.179167,0.72,0.004,10.508333,0.025235,68.75
2019-11-23,0006,0.725833,-0.006,0.004,14.208333,0.014941,51.458332999999996
2018-09-23,8001,0.3875,0.2,0.007,10.6625,0.043000000000000003,74.37083299999999
2019-12-05,1103,0.50833299999999992,0.28,0.006,21.195833,0.009059,59.141667
2018-05-11,0005,0.208333,0.044000000000000004,0.0014,9.490909,0.028353,65.541667
2019-05-09,1103,0.223792,0.03,0.005,14.075000000000001,0.023412,61.933333
2018-04-23,0002,0.41250000000000003,0.152,0.0067399999999999995,19.95,0.032059,67.1
2018-02-19,8001,0.329167,0.9,0.00592,5.6625000000000005,0.028176,49.775000000000006
2019-02-14,1103,0.23900000000000002,0.1,0.001,13.031818,0.017471,57.629166999999995
2018-03-27,1002,0.216667,2.1,0.00207,12.934783,0.022000000000000002,58.975
2019-09-18,8001,0.30833299999999997,0.01,0.004,11.041667,0.031647,71.9
2018-03-15,1002,0.215913,0.004,0.0017000000000000001,11.534783,0.028588,50.191666999999995
2018-10-29,8001,0.5875,0.5,0.01,25.8125,0.033941,67.720833
2019-11-05,1002,0.720833,0.0,0.013600000000000001,37.486957,0.019941,60.0
2018-06-19,1103,0.23333299999999998,0.0,0.00822,9.8458329999999989,0.029175999999999997,66.479167
2019-01-15,8001,0.329167,0.002,0.001,16.9,0.026764999999999997,52.133333
2019-09-18,1103,0.435,2.6,0.005,17.985713999999998,0.021615,71.72916699999999
2018-11-16,8001,0.620833,0.003,0.01,30.095833,0.015941,61.641667
2018-12-04,0011,0.354375,0.008,0.00265,17.013043,0.011176,51.7
2018-05-26,0008,0.163217,0.1,0.00065,2.8173909999999998,0.023705999999999998,63.595833
2019-06-02,1103,0.2,0.00065,0.0023899999999999998,5.9333329999999993,0.033471,62.375
2018-07-07,1103,0.375,0.0,0.01,18.170833,0.052882,88.3125
2019-08-31,1103,0.47916699999999995,0.0,0.008,18.058332999999998,0.032175999999999996,75.904167
2019-05-09,1103,0.283333,0.0,0.005,14.075000000000001,0.023412,61.933333
2018-03-15,0005,0.30416699999999997,0.0,0.00065,10.409091,0.032882,50.375
2018-10-29,1022,0.36666699999999997,0.004,0.0065699999999999995,9.7619049999999987,0.035786,64.875
2018-10-23,1022,0.283333,-0.001,0.0030199999999999997,7.333333,0.049643,66.041667
2018-10-29,1002,0.181304,0.1,0.0159,9.356522,0.025765,62.65
2018-04-20,1022,0.205556,0.0,0.00212,3.3333329999999997,0.0455,60.541667
2019-05-09,1103,0.204167,1.9000000000000001,0.005,14.075000000000001,0.023412,61.933333
2019-08-13,1103,0.3,0.0,0.0205,13.482353,0.022917,72.079167
2018-01-26,8001,0.3315,0.152,0.004,18.333333,0.021824,54.316666999999995
2019-06-14,1103,0.213636,0.0,0.007,8.927273,0.031471,65.7625
2019-07-14,1103,0.266667,0.03,0.006,8.991667,0.033,72.25
2019-11-29,1103,0.320833,1.3800000000000001,0.002,16.8875,0.015293999999999999,48.470833
2018-10-05,1103,0.28820799999999996,0.007,0.006,15.304167,0.018118,68.891667
2019-08-31,8001,0.354167,0.0,0.01,12.2125,0.048412,81.783333
2018-03-27,0008,0.2,0.1,0.00065,4.326087,0.025647,59.533333
2019-06-26,0011,0.11483299999999999,0.0,0.00215,1.46087,0.035117999999999996,74.983333
2018-08-06,1103,0.4,0.04,0.009859999999999999,21.641666999999998,0.033235,81.383333
2018-02-19,1103,0.15412499999999998,0.00248,0.008,4.216667,0.037353,52.141667
2018-04-08,8001,0.141667,0.02,0.004,6.733333,0.033881999999999995,66.99583299999999
2018-12-28,0008,0.3125,0.4,0.00065,8.5521739999999991,0.015175999999999999,43.108332999999995
2019-06-26,1103,0.245833,0.02,0.005,9.125,0.033176,65.970833
2019-06-08,1103,0.279167,1.0,0.006,10.9875,0.036352999999999996,68.791667
2019-12-29,1103,0.532542,0.0,0.006,20.504167,0.014176,52.108332999999995
2019-02-26,8001,0.458333,0.152,0.00825,19.329166999999998,0.034941,55.754166999999995
2018-05-02,8001,0.165042,0.1,0.001,8.6291669999999989,0.032824,54.904167
2019-05-21,0005,0.186409,0.0,0.00065,5.063636,0.036176,55.75
2019-04-15,0005,0.225,1.0,0.00208,9.113636,0.037823999999999997,55.083332999999996
2019-02-14,8001,0.216667,0.0,0.0,16.116667,0.018529,54.425000000000004
2019-06-14,8001,0.2,0.5,0.004,4.591667,0.040471,67.162500000000009
2018-04-08,1103,0.30416699999999997,1.05,0.004,12.662500000000001,0.026293999999999998,64.466667
2018-03-09,1103,0.504167,0.0,0.008,23.270833,0.017529,60.7625
2018-09-05,1602,0.295833,3.2,0.006,11.275,0.029470999999999997,70.904167
2018-01-08,8001,0.745833,0.003,0.008,27.529166999999998,0.004294,60.529166999999994
2018-06-07,1103,0.23812499999999998,0.0,0.005,16.045833,0.033294,66.466667
2019-08-25,1103,0.37083299999999997,0.1,0.005,13.320832999999999,0.028058999999999997,77.0125
2018-11-04,1103,0.775,0.0,0.008,30.104167,0.033646999999999996,70.079167
2019-08-25,8001,0.23233299999999998,0.0085799999999999991,0.006,7.566667,0.039175999999999996,81.375
2019-02-14,8001,0.216667,0.1,0.0,16.116667,0.018529,54.425000000000004
2018-10-05,1002,0.216667,0.0,0.00375,11.126087,0.021529,65.883333
2019-08-13,0005,0.283333,0.0,0.00228,11.290909,0.028117999999999997,74.833333
2018-06-07,0011,0.164217,3.0,0.00267,4.143478,0.045647,70.529167
2019-08-01,1103,0.37083299999999997,0.0,0.011000000000000001,16.375,0.025882,73.3625
2019-09-12,1103,0.516667,-0.001,0.008,20.879167,0.023235,73.7
2018-03-27,0008,0.18456499999999998,0.0,0.00065,4.326087,0.025647,59.533333
2019-04-21,8001,0.15029199999999998,0.0,0.002,4.1958329999999995,0.041881999999999996,60.158333
2019-06-26,1103,0.241667,0.02,0.006,9.125,0.033176,65.970833
2018-04-02,1103,0.254167,0.1,0.004,9.6875,0.039941,60.341666999999994
2019-11-29,8001,0.225,0.03,0.001,12.708333,0.019528999999999998,45.65
2018-07-01,8001,0.159083,0.0090000000000000011,0.003,5.283333,0.038940999999999996,72.504167
2019-11-17,1002,0.445833,0.0096099999999999988,0.0067199999999999994,24.847825999999998,0.017941,58.15
2018-02-01,8001,0.6125,0.0,0.01,32.213043,0.017706,65.3625
2019-09-06,1103,0.4375,0.0,0.010700000000000001,19.095833,0.027059,79.6875
2019-01-27,8001,0.375,0.24,0.007,21.875,0.021176,62.508333
2019-08-25,1103,0.37083299999999997,0.1,0.005,13.320832999999999,0.028058999999999997,77.0125
2018-01-14,1002,0.250261,0.00095999999999999992,0.00331,8.243478,0.008235,50.216667
2018-05-23,0005,0.2,0.0,0.0007,5.027273,0.030941,60.791667
2019-05-21,1002,0.15,0.0,0.00173,5.747826,0.033471,57.9125
2019-11-30,0008,0.266739,0.1,0.00065,7.1086959999999992,0.020059,43.362500000000004
2018-06-13,1022,0.27777799999999997,0.00172,0.00494,6.380952,0.042214,71.91666699999999
2019-03-22,8001,0.2625,0.00228,0.00307,10.575000000000001,0.033,55.933333
2018-10-17,1103,0.595833,2.4,0.011600000000000001,29.725,0.019412,69.020833
2018-11-10,1103,0.84166699999999994,0.0364,0.023,30.470833,0.019118,63.15
2019-02-14,1103,0.23900000000000002,-0.001,0.001,13.031818,0.017471,57.629166999999995
2019-10-12,8001,0.341667,0.001,0.0090000000000000011,19.4875,0.033764999999999996,69.770833
2018-09-23,8001,0.3875,0.63,0.010100000000000001,10.6625,0.043000000000000003,74.37083299999999
2018-10-17,1022,0.283333,1.83,0.0030499999999999998,15.190475999999999,0.029856999999999998,65.416667
2019-06-26,1103,0.241667,0.001,0.006,9.683333,0.033176,65.970833
2019-01-15,1103,0.270833,0.1,0.001,15.3625,0.025765,54.204167
2018-06-19,8001,0.192773,1.26,0.004,8.0625,0.046411999999999995,69.866666999999993
2019-07-20,1103,0.225,0.54,0.005,6.991667,0.028765,69.845833
2019-10-24,8001,0.145833,0.4,0.006,7.629167,0.030352999999999998,82.320833
2018-12-28,8001,0.125,0.0,0.002,4.575,0.035412,51.941666999999995
2019-02-02,8001,0.191667,0.152,0.00065,10.604167,0.026293999999999998,53.345833
2019-08-25,1103,0.354167,0.0,0.0052899999999999996,13.320832999999999,0.028058999999999997,77.0125
2019-12-23,1103,0.2,0.96,0.002,11.883332999999999,0.012176,52.575
2018-12-22,8001,0.895833,0.004,0.012,30.070833,0.010824,56.808333
2018-11-22,8001,0.217409,0.001,0.0030399999999999997,8.529167,0.020706,58.766667
2018-01-02,1022,0.594444,0.5,0.0055000000000000005,22.142857,0.018882,62.375
2018-10-17,0005,0.451909,0.2,0.00577,17.695455,0.024588,60.541667
2019-11-29,0005,0.341667,0.10300000000000001,0.00065,11.181818,0.020824,44.583332999999996
2019-02-14,1103,0.275,0.1,0.001,13.031818,0.017471,57.629166999999995
2018-07-31,1103,0.3,4.0,0.006,12.554167,0.026764999999999997,79.904167
2019-04-05,1002,0.225043,0.0198,0.0049,12.447826,0.017235,56.816666999999995
2018-05-02,8001,0.3,0.00065,0.00217,8.6291669999999989,0.032824,54.904167
2018-05-26,8001,0.144167,0.07,0.0036599999999999996,3.9375,0.034294,61.375
2018-08-30,0006,0.203762,1.266667,0.001,2.190476,0.037176,67.25
2018-01-20,1103,0.225,0.002,0.005,5.279167,0.031941,55.991667
2018-02-19,1103,0.154167,0.0,0.0094,4.216667,0.037353,52.141667
2019-06-26,8001,0.2,3.9,0.010700000000000001,7.2550000000000008,0.041857,68.4625
2019-08-01,0002,0.345833,0.152,0.0084099999999999991,20.691667,0.036412,76.537500000000009
2018-07-07,8001,0.43333299999999997,0.015000000000000001,0.006,19.029166999999998,0.050824,95.2125
2019-10-12,8001,0.33041699999999996,3.3000000000000003,0.0090000000000000011,19.9375,0.033764999999999996,69.770833
2018-02-07,1002,0.39008699999999996,0.1,0.00855,20.604347999999998,0.015293999999999999,58.445833
2019-08-01,8001,0.258333,0.0,0.00575,10.8375,0.051176,79.133333
2019-09-18,8001,0.28612499999999996,0.0,0.004,11.595832999999999,0.031647,71.9
2018-10-29,8001,0.620833,0.002,0.013000000000000001,25.8125,0.033941,67.720833
2019-07-20,8001,0.204167,2.6,0.004,6.7583329999999995,0.042,72.91666699999999
2018-08-18,1103,0.325,4.5,0.00566,8.804167,0.036176,75.7375
2018-02-07,1002,0.404167,0.0,0.00855,20.604347999999998,0.015293999999999999,58.445833
2019-09-06,1103,0.4375,0.04,0.007,19.633333,0.027059,79.6875
2018-03-03,8001,0.154167,0.152,0.00065,5.141667,0.032941,52.658333
2019-07-08,8001,0.2,0.0,0.00492,3.75,0.042529,68.916667
2019-03-10,0011,0.249833,0.006,0.0013499999999999999,7.6652169999999993,0.028647,50.708332999999996
2018-08-18,0008,0.204167,0.00065,0.00201,6.082609,0.027528999999999998,83.208333
2018-05-14,1103,0.28750000000000003,0.1,0.004,11.575000000000001,0.030823999999999997,61.7875
2019-07-08,8001,0.145833,0.1,0.00492,5.1666669999999995,0.042529,68.916667
2019-03-28,1103,0.391304,0.03,0.004,13.417390999999999,0.021882,60.441666999999995
2018-03-27,1022,0.274381,-0.003,0.00361,7.47619,0.044071,58.208332999999996
2018-03-27,1002,0.22108699999999998,0.00087,0.00207,12.934783,0.022000000000000002,58.975
2018-04-20,8001,0.43333299999999997,0.0,0.0023599999999999997,15.883332999999999,0.032353,59.679167
2019-05-09,0005,0.19536399999999998,0.0,0.0015199999999999999,5.218182,0.032235,61.541667
2019-06-26,1103,0.245833,0.2,0.0074899999999999993,9.683333,0.033176,65.970833
2018-09-17,0006,0.2,1.766667,0.001,3.5500000000000003,0.030713999999999998,65.791667
2019-09-30,8001,0.265917,0.006,0.004,11.883332999999999,0.028940999999999998,61.879166999999995
2018-04-20,1022,0.23185699999999998,0.0,0.00224,3.3333329999999997,0.0455,60.541667
2019-10-18,8001,0.2625,0.04,0.005,15.325000000000001,0.026175999999999998,66.8625
2019-04-27,1103,0.221333,0.9,0.004,9.6583329999999989,0.036176,61.541667
2019-10-12,1103,0.620833,0.0,0.011000000000000001,25.558332999999998,0.035647,69.229167
2018-08-18,1002,0.294217,0.2,0.00581,11.573913,0.044765,81.391667
2019-01-27,1103,0.595833,0.0,0.013000000000000001,25.345833,0.016471,63.9
2018-08-30,0005,0.20427299999999998,0.0,0.00231,6.0681819999999993,0.033471,66.791667
2019-06-26,1103,0.241667,1.7,0.005,9.125,0.033176,65.970833
2018-10-17,1103,0.62916699999999992,0.00065,0.01,29.725,0.019412,69.020833
2019-05-09,1022,0.2,0.0,0.00131,3.47619,0.036500000000000005,60.208332999999996
2019-03-10,1103,0.375,-0.002,0.00342,12.441666999999999,0.026000000000000002,53.216667
2019-06-26,8001,0.187476,3.9,0.010700000000000001,5.11,0.041857,68.4625
2019-01-07,0002,0.258333,0.00087,0.00232,11.075000000000001,0.018941,55.079167
2018-09-17,8001,0.466667,0.007,0.006,20.291667,0.033764999999999996,75.9875
2018-07-25,8001,0.391667,0.1,0.004,9.9083329999999989,0.057881999999999996,86.491666999999993
2019-04-03,8001,0.191667,0.0,0.0019399999999999999,7.1125000000000007,0.028881999999999998,58.945833
2018-10-05,1103,0.30416699999999997,0.006,0.005,15.304167,0.018118,68.891667
2018-07-13,1103,0.23333299999999998,0.0,0.00639,7.3875,0.027353,74.908333
2018-11-10,0011,0.724583,0.152,0.0108,25.643477999999998,0.018118,52.183333
2018-01-26,1002,0.353435,0.3,0.00065,16.869564999999998,0.012706,47.075
2018-10-17,1103,0.62916699999999992,0.01,0.01,29.725,0.019412,69.020833
2018-02-13,1022,0.26119,0.001,0.0028499999999999997,7.904762,0.033923,57.125
2018-10-17,1103,0.62916699999999992,0.07,0.011600000000000001,29.725,0.019412,69.020833
2019-09-18,1103,0.435,0.00087,0.0073799999999999994,16.823809999999998,0.021615,71.72916699999999
2019-11-29,1103,0.320833,0.2,0.002,16.3,0.015293999999999999,48.470833
2018-02-19,0011,0.276625,1.3,0.00233,11.404347999999999,0.025470999999999997,43.986957
2018-11-28,8001,0.459708,0.06,0.007,20.226316,0.027916999999999997,58.183333
2019-11-05,0008,0.441667,0.001,0.00333,16.713043,0.023176,58.041667
2018-03-27,8001,0.421429,0.152,0.00181,12.594118,0.025332999999999998,62.416667
2019-09-18,8001,0.28612499999999996,0.001,0.004,11.595832999999999,0.031647,71.9
2019-09-30,8001,0.265917,0.006,0.0039299999999999995,12.25,0.028940999999999998,61.879166999999995
2018-11-16,8001,0.62916699999999992,0.0,0.01,30.095833,0.015941,61.641667
2018-07-01,1103,0.19583299999999998,0.0,0.003,6.2,0.034412,70.0125
2019-08-31,8001,0.354167,0.0,0.01,13.15,0.048412,81.783333
2018-06-19,1103,0.23333299999999998,2.7,0.00822,9.8458329999999989,0.029175999999999997,66.479167
2019-07-08,1103,0.2,0.0,0.006,8.1,0.034706,67.162500000000009
2019-02-02,8001,0.194625,-0.005,0.001,10.604167,0.026293999999999998,53.345833
2019-01-21,1103,0.188625,0.1,0.002,4.779167,0.034235,57.245833
2018-07-07,8001,0.43333299999999997,4.63,0.006,19.029166999999998,0.050824,95.2125
2019-11-29,0011,0.242917,0.9,0.00065,7.769565,0.021412,45.079167
2018-03-09,1103,0.504167,0.001,0.008,23.270833,0.017529,60.7625
2019-09-06,1103,0.45,3.7,0.007,19.633333,0.027059,79.6875
2018-05-14,1002,0.155304,0.0,0.00294,6.395652,0.028706,62.141667
2019-04-03,8001,0.2,0.08,0.001,7.1125000000000007,0.028881999999999998,58.945833
2019-06-26,1103,0.241667,0.0,0.0074899999999999993,9.683333,0.033176,65.970833
2018-12-28,1002,0.323913,0.1,0.00275,12.395652,0.010529,46.487500000000004
2019-11-17,1002,0.442,0.0,0.00713,24.847825999999998,0.017941,58.15
2019-05-09,0002,0.283333,0.0,0.0028599999999999997,12.762500000000001,0.028940999999999998,60.9375
2019-02-20,1103,0.454167,0.08,0.003,20.666667,0.020294,48.504166999999995
2019-05-23,8001,0.294444,1.0,0.0022299999999999998,17.361905,0.0075000000000000006,55.916667
2018-07-13,1022,0.244444,0.0,0.0028699999999999997,3.142857,0.030643,76.333333
2018-12-22,0006,0.259542,0.0,0.003,6.5416669999999995,0.007176,47.666667
2019-01-09,1002,0.21250000000000002,1.02,0.00219,10.691303999999999,0.013176,57.745833
2019-09-06,8001,0.25,0.0,0.006,11.950000000000001,0.038,83.162500000000009
2019-11-05,8001,0.77916699999999994,1.59,0.013000000000000001,38.645832999999996,0.023235,67.4625
2019-10-12,1103,0.620833,2.52,0.011000000000000001,25.558332999999998,0.035647,69.229167
2019-02-26,1103,0.62916699999999992,0.02,0.0090000000000000011,26.900000000000002,0.021882,56.495833
2018-12-04,8001,0.2,0.004,0.0022099999999999997,18.054167,0.018647,58.708332999999996
2018-10-17,8001,0.554545,0.0,0.006,25.008333,0.019587999999999998,67.166667
2019-10-18,8001,0.3,1.26,0.005,15.325000000000001,0.026175999999999998,66.8625
2019-05-15,8001,0.1875,-0.001,0.004,6.5210529999999993,0.028900000000000002,63.4125
2019-03-22,1002,0.23333299999999998,0.0,0.0049,15.752174,0.022293999999999998,53.945833
2018-10-23,1103,0.5,0.0,0.008,19.694444,0.010909,66.325
2018-03-15,8001,0.3,0.03,0.00065,4.3833329999999995,0.035,55.566666999999995
2019-04-27,0008,0.216667,0.003,0.0029000000000000002,4.069565,0.044823999999999996,73.179166999999993
2019-11-29,1103,0.383333,0.00095999999999999992,0.002,16.8875,0.015293999999999999,48.470833
2018-08-18,8001,0.325,0.0,0.003,5.470833,0.043587999999999995,79.679166999999993
2019-05-09,0008,0.191348,0.003,0.00296,4.9695649999999993,0.038294,72.470833
2018-04-20,8001,0.291667,0.0,0.0023599999999999997,15.883332999999999,0.032353,59.679167
2019-08-25,8001,0.2625,1.0,0.006,7.566667,0.039175999999999996,81.375
2018-11-22,8001,0.25,0.0,0.002,8.529167,0.020706,58.766667
2018-02-19,8001,0.17041699999999999,0.0,0.00592,5.6625000000000005,0.028176,49.775000000000006
2018-11-22,1103,0.325,0.0,0.0035199999999999997,9.9416669999999989,0.015646999999999998,60.929167
2019-02-14,8001,0.216667,0.9,0.0,16.116667,0.018529,54.425000000000004
2018-01-02,0011,0.88333299999999992,0.012,0.0122,30.273913,0.008529,50.454167
2019-01-15,1103,0.316667,0.0,0.001,15.3625,0.025765,54.204167
2019-10-12,1103,0.625,2.6,0.01,25.558332999999998,0.035647,69.229167
2018-03-27,8001,0.370588,0.03,0.00181,12.594118,0.025332999999999998,62.416667
2018-12-04,1103,0.611111,0.003,0.008,30.585714,0.008768999999999999,59.712500000000006
2019-06-02,1103,0.178417,0.16,0.0023899999999999998,5.529167,0.033471,62.375
2019-09-18,0002,0.333333,0.046400000000000004,0.0070399999999999994,16.0125,0.029411999999999997,72.733333
